,0
0,48.7697
1,49.2609
2,48.0148
3,47.6601
4,47.46
5,46.4504
6,46.4231
7,46.6141
8,46.5141
9,46.3776
10,47.5055
11,47.1962
12,47.6489
13,48.07
14,48.72
15,49.077
16,48.7566
17,47.8594
18,47.9144
19,47.594
20,47.9693
21,47.9144
22,47.8961
23,48.189
24,47.2003
25,47.8045
26,47.9968
27,46.825
28,46.6236
29,47.1362
30,47.4475
31,47.0264
32,47.8137
33,48.1066
34,47.9052
35,47.475
36,46.7518
37,47.9327
38,49.1868
39,48.9397
40,48.6559
41,49.2235
42,49.2418
43,48.6376
44,49.9741
45,50.0382
46,49.2143
47,47.8869
48,49.4981
49,47.9693
50,47.7313
51,45.7905
52,44.8019
53,44.7836
54,47.6123
55,47.2003
56,47.7771
57,48.5094
58,49.0038
59,49.1777
60,48.8939
61,49.7453
62,50.1389
63,49.3608
64,52.0796
65,50.9811
66,52.6289
67,52.8852
68,53.0592
69,52.2444
70,53.0226
71,52.931
72,52.8578
73,53.3904
74,52.8104
75,52.1937
76,52.7184
77,52.8565
78,52.4974
79,52.6723
80,52.6723
81,52.5435
82,52.028
83,52.341
84,52.3318
85,52.2673
86,52.3962
87,52.7828
88,52.8933
89,52.838
90,52.5343
91,52.8472
92,52.2397
93,52.3778
94,51.0154
95,50.8957
96,50.9694
97,51.5677
98,52.4698
99,53.3719
100,53.8874
101,52.6079
102,52.5159
103,52.6631
104,52.4698
105,52.6539
106,52.6816
107,51.5493
108,50.9602
109,51.1259
110,53.1602
111,53.5376
112,52.1845
113,53.0774
114,52.1937
115,52.8565
116,52.1845
117,52.8749
118,53.5468
119,53.5745
120,53.8874
121,54.0439
122,54.2372
123,54.5686
124,53.731
125,52.8657
126,52.3133
127,52.9301
128,52.3502
129,52.5987
130,53.3996
131,53.0314
132,51.8807
133,52.2673
134,52.3594
135,52.3962
136,52.1488
137,52.8341
138,52.5007
139,52.1581
140,52.2229
141,52.1766
142,52.4081
143,52.3896
144,52.2785
145,52.76
146,52.6211
147,52.1581
148,52.4174
149,52.3155
150,52.5748
151,52.51
152,52.2322
153,53.7417
154,55.3346
155,55.3902
156,55.8718
157,56.7516
158,57.298
159,57.4183
160,58.0666
161,58.1963
162,57.9925
163,57.0201
164,57.5665
165,57.2053
166,58.1592
167,58.0666
168,58.1592
169,58.8168
170,60.2152
171,59.5762
172,61.9285
173,62.2896
174,61.4747
175,61.4839
176,61.4469
177,61.1228
178,57.7517
179,59.1965
180,59.7336
181,58.5389
182,58.2704
183,58.5019
184,58.9001
185,56.4459
186,56.3996
187,57.9462
188,56.5385
189,57.8258
190,57.0572
191,57.3535
192,55.8718
193,56.0292
194,56.52
195,56.5478
196,56.4182
197,56.9831
198,56.9136
199,55.8332
200,56.6528
201,56.7925
202,56.9695
203,57.0719
204,56.7739
205,55.8798
206,56.0661
207,56.42
208,56.2244
209,56.1685
210,56.4479
211,56.5504
212,57.1464
213,56.6808
214,55.8519
215,56.0568
216,56.6062
217,56.8484
218,57.016
219,56.4759
220,56.4572
221,55.7681
222,56.4014
223,56.3548
224,55.6097
225,55.4141
226,55.0882
227,54.9299
228,54.5387
229,55.3676
230,55.321
231,56.7646
232,56.8763
233,57.4444
234,57.2396
235,57.2582
236,57.7052
237,57.6121
238,58.9718
239,59.1302
240,59.1488
241,59.6051
242,59.4189
243,59.1302
244,58.6459
245,57.7425
246,57.8822
247,63.1256
248,66.8602
249,65.8637
250,65.2956
251,64.802
252,64.3177
253,65.072
254,66.2083
255,65.9475
256,65.1931
257,65.724
258,64.9882
259,65.0255
260,65.0534
261,64.923
262,63.8706
263,64.5596
264,64.6625
265,64.5596
266,63.2306
267,59.8332
268,61.9109
269,60.7317
270,61.677
271,61.1903
272,60.4509
273,59.646
274,59.7396
275,60.6006
276,59.5992
277,59.9549
278,59.5618
279,58.2047
280,58.0456
281,59.4588
282,59.4401
283,60.6942
284,60.4509
285,59.8051
286,59.4775
287,58.2702
288,58.6259
289,57.7648
290,57.9052
291,55.893
292,53.5438
293,52.8793
294,53.6281
295,54.2458
296,56.52
297,55.0226
298,53.1975
299,54.9664
300,56.2018
301,55.3221
302,54.7044
303,54.4049
304,54.6014
305,56.4826
306,56.8851
307,56.258
308,54.4142
309,53.9931
310,53.4596
311,55.8181
312,55.8088
313,55.8836
314,58.7475
315,56.4733
316,55.3314
317,56.9693
318,58.3357
319,57.7087
320,56.9131
321,56.127
322,55.6777
323,56.155
324,55.3969
325,54.6014
326,54.3566
327,55.7122
328,56.7478
329,57.595
330,57.7174
331,58.367
332,58.0187
333,58.5176
334,59.4967
335,58.3387
336,59.4308
337,60.9841
338,60.0615
339,60.2498
340,61.7654
341,61.5395
342,62.415
343,62.2926
344,60.4569
345,60.9558
346,61.2383
347,61.5866
348,61.9914
349,61.3512
350,61.6054
351,62.0196
352,61.982
353,62.2456
354,62.255
355,62.3115
356,62.1985
357,61.8313
358,60.6169
359,61.4454
360,61.2665
361,60.4004
362,61.1818
363,60.3439
364,60.118
365,60.4475
366,59.1672
367,58.64
368,59.0636
369,57.5103
370,58.3481
371,59.0071
372,59.4496
373,59.4967
374,59.9015
375,59.0542
376,57.1243
377,57.5291
378,58.527
379,57.8398
380,56.4748
381,56.6913
382,54.4978
383,53.1516
384,54.6202
385,52.0031
386,50.9864
387,53.274
388,52.9163
389,54.8273
390,53.7447
391,53.8671
392,53.8577
393,53.5658
394,53.6927
395,54.9238
396,54.0147
397,52.9257
398,53.2382
399,53.3897
400,52.8499
401,52.1681
402,53.6738
403,53.617
404,55.3404
405,55.5109
406,55.8613
407,55.3404
408,54.0242
409,52.8405
410,51.117
411,51.2306
412,51.1738
413,52.1871
414,50.9655
415,51.4579
416,50.9749
417,52.4806
418,51.3253
419,50.3215
420,51.9124
421,51.1454
422,52.3291
423,53.5791
424,53.617
425,53.778
426,52.9162
427,52.0924
428,52.9067
429,52.7552
430,52.045
431,52.1871
432,54.2136
433,53.617
434,53.8821
435,53.5128
436,52.9825
