,0
0,39.3898
1,39.5156
2,39.4416
3,38.4722
4,38.5758
5,38.3686
6,38.6424
7,38.2576
8,38.7978
9,38.8866
10,39.3528
11,39.301
12,39.2122
13,38.9754
14,39.4638
15,39.0642
16,39.3306
17,40.1594
18,40.5516
19,40.2778
20,40.596
21,40.559
22,41.2028
23,41.2102
24,40.929
25,41.1436
26,40.9956
27,41.1214
28,41.0326
29,41.4396
30,41.5802
31,41.2916
32,41.8466
33,42.298
34,41.9576
35,42.4682
36,41.6468
37,41.9946
38,41.928
39,41.5358
40,41.0326
41,41.6542
42,41.7282
43,41.1214
44,40.1298
45,40.6404
46,40.0188
47,39.6118
48,39.6414
49,38.9828
50,39.0864
51,38.8866
52,38.2798
53,37.0588
54,37.9912
55,37.562
56,38.043
57,39.1308
58,39.4934
59,39.7376
60,39.0568
61,35.6825
62,33.5735
63,33.6623
64,34.0249
65,33.7067
66,33.8029
67,33.7955
68,33.7733
69,33.4255
70,34.1063
71,34.5947
72,34.4245
73,34.4541
74,34.3579
75,34.6835
76,35.5049
77,35.8231
78,34.5207
79,34.9425
80,34.7797
81,35.1423
82,35.3199
83,35.6381
84,36.1783
85,35.7491
86,35.5419
87,35.0535
88,34.5207
89,34.6613
90,34.1137
91,34.2987
92,34.2913
93,34.0471
94,33.4033
95,32.7965
96,33.6993
97,34.6243
98,34.0471
99,34.2247
100,34.3061
101,34.0101
102,34.1877
103,34.1137
104,34.0545
105,33.8917
106,33.8547
107,32.6115
108,32.6707
109,32.4413
110,33.3145
111,33.4107
112,33.2775
113,33.6697
114,33.0851
115,33.2257
116,33.6253
117,34.7797
118,34.2543
119,34.2987
120,34.2321
121,34.5429
122,34.2395
123,34.4467
124,34.4985
125,34.3209
126,34.1729
127,34.5651
128,34.1581
129,35.5715
130,35.6381
131,35.1349
132,35.8749
133,35.5197
134,35.5863
135,36.4373
136,36.2671
137,36.4447
138,36.933
139,36.3411
140,37.2142
141,36.8664
142,37.1846
143,36.3263
144,36.0525
145,35.7491
146,35.9267
147,35.6381
148,36.0599
149,35.2829
150,35.2459
151,34.3579
152,34.7205
153,35.0017
154,34.8907
155,35.6455
156,36.0451
157,36.4521
158,36.4299
159,37.229
160,37.7322
161,37.9764
162,37.7248
163,36.9108
164,36.6814
165,37.1476
166,36.4225
167,37.2438
168,37.6212
169,37.9246
170,38.4056
171,38.5092
172,38.3168
173,38.5092
174,38.6202
175,38.561
176,38.8052
177,38.6424
178,38.3168
179,38.0874
180,38.1318
181,38.2946
182,37.858
183,38.1984
184,39.0494
185,38.1096
186,37.9986
187,37.3474
188,37.5842
189,38.1096
190,37.7988
191,37.8828
192,37.5925
193,37.5619
194,37.8141
195,37.944
196,38.433
197,38.708
198,38.731
199,38.3642
200,38.5552
201,38.5323
202,38.9831
203,39.029
204,38.2725
205,38.0204
206,38.6851
207,38.2802
208,37.8752
209,38.0891
210,39.006
211,39.1206
212,37.8217
213,37.837
214,37.753
215,38.1121
216,38.9678
217,38.2649
218,37.6536
219,37.5925
220,37.3174
221,37.2869
222,37.5925
223,39.0137
224,39.411
225,39.4798
226,39.5027
227,39.9076
228,38.3413
229,38.6775
230,37.9669
231,37.9822
232,36.6832
233,36.454
234,36.8208
235,37.6078
236,39.6937
237,40.0681
238,40.2897
239,40.7252
240,41.1072
241,41.069
242,41.0767
243,40.6182
244,40.5724
245,41.0156
246,41.1531
247,40.8551
248,40.771
249,41.0614
250,40.3661
251,41.1837
252,41.3288
253,41.0385
254,41.4969
255,41.9324
256,41.069
257,41.4969
258,41.8026
259,40.58
260,40.5877
261,40.1139
262,39.9076
263,40.305
264,39.6631
265,39.5562
266,38.7997
267,36.6221
268,38.2496
269,37.5619
270,37.8752
271,37.8217
272,37.73
273,36.8895
274,37.5467
275,38.242
276,36.9736
277,38.0891
278,38.8685
279,37.9363
280,37.9134
281,38.1503
282,37.9822
283,38.4559
284,38.4177
285,37.7912
286,38.3566
287,36.5916
288,36.645
289,36.4005
290,37.3633
291,36.2477
292,35.3538
293,36.5381
294,36.4311
295,36.1026
296,37.646
297,37.5008
298,36.7062
299,37.0118
300,37.1799
301,37.4932
302,37.3633
303,37.1264
304,38.0051
305,38.1885
306,38.517
307,38.1121
308,37.921
309,38.0662
310,38.7845
311,38.7768
312,38.4635
313,39.3957
314,36.9736
315,38.3337
316,38.8303
317,38.5858
318,38.5247
319,38.9067
320,36.2019
321,34.7807
322,34.4063
323,34.7349
324,33.5582
325,32.8552
326,32.924
327,33.3824
328,33.6499
329,34.0166
330,33.9249
331,33.6269
332,33.0386
333,33.6728
334,33.9555
335,34.116
336,34.009
337,33.7874
338,33.5123
339,32.5725
340,33.5047
341,32.6489
342,32.4121
343,32.053
344,32.0912
345,32.0988
346,32.8017
347,33.1074
348,33.1227
349,32.5572
350,33.0386
351,32.5878
352,33.0463
353,33.0921
354,32.9775
355,33.3213
356,33.329
357,32.7406
358,32.3051
359,32.1446
360,31.6174
361,31.6251
362,31.5716
363,31.1513
364,31.0138
365,31.0826
366,30.2879
367,29.9823
368,31.1208
369,30.479
370,30.8152
371,31.5257
372,31.4417
373,31.6938
374,32.1294
375,31.6021
376,31.1972
377,31.6786
378,31.457
379,30.9756
380,30.8763
381,30.6547
382,29.8677
383,29.3252
384,29.3634
385,29.4857
386,29.3328
387,29.6385
388,29.9517
389,30.1733
390,29.6843
391,30.0052
392,29.7225
393,28.8286
394,30.074
395,30.8381
396,30.2268
397,30.4713
398,30.4713
399,29.7913
400,30.3949
401,30.0052
402,30.5401
403,30.7005
404,31.3729
405,31.5716
406,31.732
407,31.457
408,31.1208
409,30.8457
410,30.6165
411,30.4866
412,29.8906
413,30.4713
414,29.478
415,29.7989
416,29.9135
417,30.7617
418,31.0062
419,30.1962
420,32.1981
421,31.4952
422,31.9307
423,32.5114
424,32.4961
425,32.5343
426,32.1217
427,32.4732
428,33.2755
429,33.2678
430,33.2296
431,33.8027
432,33.7416
433,33.8485
434,33.7721
435,33.8638
436,33.3977
437,33.3672
438,32.7941
439,31.8925
440,31.7473
441,31.6174
442,30.9527
443,31.1313
444,30.8684
445,31.2826
446,31.9279
447,31.5455
448,31.9358
449,31.3782
450,31.2746
451,31.4977
452,31.3463
453,30.8206
454,31.4419
455,31.4499
456,31.5694
457,32.6607
458,32.6528
459,32.6368
460,32.8678
461,32.6528
462,32.5173
463,32.8838
464,32.7802
465,32.9794
466,33.1387
467,32.6607
468,31.8641
469,31.2348
470,30.2709
471,30.6772
472,30.0399
473,30.3665
474,31.6331
475,31.5535
476,31.888
477,32.6448
478,30.3028
479,30.9082
480,31.9597
481,33.1945
482,32.836
483,33.2582
484,33.1945
485,32.4775
486,32.836
487,32.7563
488,32.8917
489,32.8599
490,33.4414
491,33.7202
492,33.3538
493,33.0112
494,32.6926
495,33.1945
496,33.29
497,33.6565
498,33.5768
499,33.6645
500,33.545
501,33.8716
502,33.1706
503,33.6326
504,33.2582
505,32.3899
506,32.2067
507,31.8801
508,31.9916
509,32.0633
510,31.8482
511,31.888
512,32.0712
513,31.9279
514,31.8482
515,31.6968
516,31.4499
517,31.2906
518,31.2826
519,31.0596
520,31.1313
521,30.8046
522,30.9958
523,30.8524
524,30.8923
525,30.6772
526,30.5338
527,31.2826
528,31.1472
529,31.3623
530,31.8084
531,31.6012
532,30.9719
533,31.3782
534,31.1233
535,30.8604
536,30.725
537,31.0118
538,31.2029
539,30.948
540,30.8604
541,30.5099
542,30.3585
543,30.1833
544,30.5816
545,30.5816
546,30.1753
547,30.5179
548,30.9082
549,30.7648
550,30.5338
551,30.8206
552,30.7807
553,30.7409
554,30.0319
555,29.6496
556,30.255
557,29.9284
558,30.1275
559,30.0001
560,30.1514
561,30.0001
562,30.1355
563,29.8487
564,29.3548
565,30.1196
566,31.3623
567,31.0755
568,31.187
569,31.8084
570,31.9996
571,31.3463
572,31.7287
573,32.0792
574,33.2423
575,33.4494
576,33.0192
577,32.9236
578,32.9156
579,32.7882
580,32.9156
581,32.2943
582,31.9996
583,31.9836
584,30.9401
585,31.8323
586,31.7287
587,32.0553
588,32.4456
589,31.8243
590,31.5933
591,32.3262
592,32.0633
593,32.3979
594,31.6889
595,32.0314
596,32.0234
597,32.6209
598,31.9916
599,31.5375
600,30.717
601,31.0755
602,31.3862
603,31.2667
604,31.7287
605,31.3384
606,31.7845
607,31.5057
608,31.7207
609,32.0633
610,32.3102
611,32.4934
612,32.8838
613,31.9677
614,32.5811
615,33.1068
616,32.7085
617,32.2943
618,33.2104
619,32.4058
620,32.5412
621,32.0872
622,32.1987
623,32.127
624,31.665
625,31.9438
626,31.8641
627,31.7685
628,31.7606
629,31.8163
630,32.358
631,32.3023
632,32.4058
633,32.1589
634,32.3501
635,32.3501
636,33.6804
637,33.9353
638,34.015
639,34.1265
640,34.0548
641,34.7319
642,34.3495
643,33.6246
644,33.5609
645,34.0229
646,33.6724
647,33.8875
648,34.2539
649,34.8992
650,34.477
651,35.1222
652,34.8594
653,34.1504
654,34.5327
655,34.6602
656,34.9072
657,34.9151
658,34.7638
659,34.6682
660,35.2975
661,35.186
662,35.4887
663,35.8153
664,35.656
665,35.6002
666,35.656
667,36.1021
668,36.0383
669,36.0383
670,35.871
671,35.8232
672,35.7516
673,36.0463
674,36.2773
675,36.349
676,35.7834
677,35.7197
678,35.9188
679,36.0702
680,36.0543
681,36.2454
682,35.7038
683,35.3692
684,35.648
685,35.2417
686,36.7314
687,36.9863
688,36.8748
689,37.0819
690,37.8466
691,37.5917
692,38.0298
693,38.0219
694,38.6432
695,39.3841
696,39.1132
697,38.8344
698,39.153
699,39.5429
700,40.1277
701,40.3995
702,41.3384
703,41.2725
704,40.4407
705,40.6466
706,40.696
707,40.6219
708,40.3665
709,40.3995
710,40.3418
711,40.2018
712,40.8525
713,40.5807
714,41.0913
715,41.1243
716,40.8113
717,40.3171
718,39.8229
719,39.3946
720,39.3946
721,39.3452
722,39.65
723,38.7604
724,39.1723
725,39.8312
726,39.9877
727,39.4194
728,40.3336
729,40.7619
730,41.0172
731,40.6219
732,40.6548
733,40.1359
734,39.8559
735,39.3452
736,39.1476
737,38.8346
738,39.1146
739,39.2793
740,39.2134
741,40.2677
742,40.2677
743,39.9547
744,39.6912
745,39.5676
746,39.1558
747,39.4441
748,39.4276
749,39.2958
750,40.1195
751,39.617
752,39.5923
753,39.1476
754,39.6994
755,38.9664
756,39.1887
757,39.3288
758,39.6335
759,39.5676
760,39.6006
761,39.0322
762,39.0981
763,39.197
764,39.3782
765,39.3864
766,39.7488
767,40.1277
768,39.6006
769,39.757
770,39.7735
771,39.8394
772,39.9465
773,40.0947
774,40.3995
775,40.1112
776,39.8971
777,39.8312
778,40.6548
779,40.1524
780,40.3913
781,40.8031
782,40.7042
783,40.2677
784,40.4077
785,40.2348
786,39.9465
787,40.2183
788,40.1195
789,40.6795
790,40.6466
791,41.2478
792,41.602
793,41.1655
794,40.9184
795,40.7125
796,40.8195
797,40.6713
798,40.9925
799,41.0419
800,41.1902
801,40.9184
802,41.4867
803,41.4373
804,41.3796
805,41.1819
806,40.9431
807,40.9431
808,41.0502
809,40.6878
810,40.8278
811,41.1161
812,40.9925
813,40.8195
814,40.6219
815,40.0536
816,39.4523
817,39.4605
818,38.9911
819,39.1476
820,38.6946
821,37.7886
822,37.9121
823,37.9862
824,37.492
825,37.698
826,37.3438
827,37.072
828,36.5696
829,36.7013
830,36.6272
831,36.6519
832,36.7013
833,36.7508
834,36.6025
835,37.4344
836,37.8709
837,37.978
838,37.8874
839,37.7556
840,37.665
841,36.8249
842,36.5284
843,35.9271
844,35.5977
845,35.3918
846,35.3423
847,35.713
848,36.1166
849,36.2978
850,36.166
851,35.54
852,36.2195
853,35.713
854,35.7624
855,35.4577
856,35.3835
857,35.3259
858,35.4412
859,35.573
860,35.6059
861,35.3918
862,35.7789
863,36.3801
864,36.8167
865,36.7178
866,36.5449
867,36.1825
868,36.0342
869,36.5943
870,36.7178
871,36.9073
872,36.6602
873,36.759
874,35.2847
875,36.306
876,36.7508
877,37.1379
878,37.5991
879,36.9484
880,37.0802
881,36.7508
882,36.0589
883,35.853
884,35.3671
885,34.3046
886,33.4397
887,33.1515
888,32.4596
889,32.5667
890,32.4431
891,32.3361
892,32.7561
893,32.9291
894,32.7149
895,32.8467
896,32.8632
897,32.7726
898,33.2668
899,33.2256
900,32.7973
901,32.3031
902,32.3031
903,32.4514
904,32.7232
905,32.5255
906,32.9044
907,33.135
908,33.2915
909,33.4397
910,33.4397
911,33.5633
912,33.3903
913,33.9174
914,33.0362
915,32.9867
916,32.4514
917,32.5914
918,32.7973
919,32.8467
920,32.7973
921,33.0938
922,32.9703
923,32.6161
924,32.7067
925,33.1515
926,33.3244
927,33.6621
928,33.9751
929,33.6621
930,33.6456
931,33.5386
932,33.5303
933,33.7445
934,33.7198
935,33.415
936,33.0197
937,33.1515
938,32.8879
939,33.0444
940,33.2585
941,32.2619
942,32.5584
943,32.1137
944,32.369
945,32.3855
946,31.9737
947,32.3525
948,32.2125
949,32.3907
950,32.4597
951,32.8049
952,33.4088
953,32.9688
954,33.1673
955,33.5296
956,33.7453
957,33.6591
958,33.6763
959,33.4175
960,33.4434
961,33.0033
962,32.6668
963,33.2104
964,33.0292
965,33.6073
966,33.6246
967,33.5124
968,33.0896
969,33.6246
970,33.6159
971,33.7799
972,33.685
973,33.6418
974,33.8489
975,34.565
976,34.1509
977,33.6677
978,34.1164
979,34.0991
980,34.3666
981,35.1518
982,34.9015
983,34.729
984,34.1423
985,34.7376
986,34.3407
987,35.1259
988,36.1354
989,36.6358
990,36.3597
991,36.2476
992,36.0232
993,36.2562
994,36.1268
995,36.1095
996,35.8938
997,36.5064
998,36.0923
999,36.2907
1000,36.4633
1001,36.6445
1002,36.8774
1003,37.0931
1004,37.4038
1005,37.2312
1006,37.1363
1007,38.1889
1008,37.3347
1009,36.7911
1010,36.6962
1011,37.0759
1012,36.8084
1013,36.6876
1014,36.5496
1015,36.3856
1016,35.9024
1017,35.471
1018,35.3502
1019,35.8679
1020,36.1181
1021,37.2053
1022,37.4814
1023,37.188
1024,37.2916
1025,37.421
1026,37.5763
1027,37.6108
1028,37.3261
1029,37.0759
1030,36.4892
1031,36.5323
1032,36.4029
1033,36.2389
1034,36.8774
1035,36.4805
1036,37.0414
1037,37.9819
1038,38.0077
1039,37.8524
1040,37.5763
1041,37.7748
1042,37.6885
1043,37.6367
1044,37.5763
1045,37.792
1046,37.9128
1047,38.5772
1048,38.258
1049,38.8706
