,0
0,20.3353
1,20.5124
2,20.2503
3,20.0519
4,20.1511
5,19.896
6,20.2148
7,20.0235
8,20.0164
9,20.0235
10,20.4487
11,20.3707
12,20.5266
13,20.4274
14,20.4912
15,20.4487
16,20.4983
17,20.8667
18,20.8809
19,20.8525
20,20.8738
21,20.6966
22,20.8667
23,20.9234
24,20.7604
25,20.9588
26,20.8454
27,20.725
28,20.8242
29,20.8809
30,20.8596
31,21.221
32,21.391
33,21.5469
34,21.7949
35,21.4406
36,21.1359
37,21.3343
38,21.4902
39,21.2351
40,21.0226
41,21.0934
42,20.81
43,20.6612
44,20.7533
45,20.7958
46,20.5691
47,20.4132
48,20.8313
49,20.6258
50,20.6612
51,20.2928
52,19.9739
53,19.7472
54,19.7047
55,19.7472
56,19.9243
57,20.0164
58,20.2999
59,20.4061
60,20.6116
61,20.6683
62,20.6541
63,20.8242
64,21.2635
65,21.1855
66,21.3556
67,21.7048
68,21.4975
69,21.5333
70,21.4118
71,21.569
72,21.6048
73,21.812
74,21.712
75,21.3761
76,21.7906
77,21.7405
78,21.6762
79,21.9764
80,21.8192
81,21.5905
82,21.9049
83,22.248
84,22.0693
85,22.4695
86,22.5124
87,22.5553
88,22.6196
89,22.7125
90,22.5481
91,22.8697
92,22.7697
93,22.398
94,22.248
95,22.0336
96,21.9407
97,22.5267
98,22.8054
99,22.7697
100,22.9984
101,22.4695
102,22.5124
103,22.4838
104,22.3552
105,22.2837
106,22.348
107,22.4052
108,22.348
109,22.6696
110,23.1127
111,23.2128
112,23.3486
113,23.4987
114,23.0198
115,23.32
116,23.077
117,23.563
118,23.5272
119,23.3486
120,23.4915
121,23.2056
122,23.1127
123,23.2771
124,22.8054
125,22.6339
126,22.4695
127,22.7554
128,23.0478
129,23.8192
130,23.7615
131,23.7759
132,24.1364
133,24.5112
134,24.7131
135,25.0159
136,24.9005
137,24.8645
138,24.7491
139,24.7059
140,24.5905
141,24.6698
142,24.6915
143,24.8501
144,24.8284
145,24.5545
146,25.0519
147,24.8645
148,25.0375
149,24.6915
150,24.4175
151,24.3887
152,24.4968
153,24.3743
154,24.4536
155,24.5689
156,24.5978
157,24.5329
158,24.7131
159,24.605
160,24.8789
161,25.1889
162,24.951
163,24.5905
164,24.8284
165,24.9438
166,25.1529
167,25.1168
168,24.814
169,24.814
170,24.9654
171,24.8789
172,24.9726
173,25.1745
174,25.4845
175,25.2682
176,25.5205
177,25.2826
178,25.2322
179,25.261
180,25.3043
181,25.1024
182,25.1529
183,25.3763
184,25.4773
185,25.0447
186,24.6338
187,24.5905
188,24.4103
189,24.5905
190,24.778
191,24.5346
192,24.3093
193,24.5782
194,24.7818
195,24.5782
196,24.5492
197,24.5055
198,24.7164
199,24.7018
200,24.6219
201,24.9344
202,24.8836
203,24.949
204,24.8472
205,24.869
206,25.0508
207,25.0653
208,25.2761
209,25.1816
210,25.1162
211,24.8618
212,24.8545
213,24.6946
214,24.7527
215,24.7745
216,24.949
217,24.9344
218,24.76
219,24.76
220,24.7527
221,24.7745
