,0
0,0.1705255479082749
1,0.16972057524914844
2,0.17621209664342466
3,0.1674987596129993
4,0.1610307169289088
5,0.16366791487807103
6,0.16648535944157375
7,0.16310225408591045
8,0.16388669861102684
9,0.16231713924507857
10,0.1601420328450954
11,0.15784457478005864
12,0.15912297201975076
13,0.15969819873553617
14,0.1558310594376557
15,0.154557761732852
16,0.15510517608130464
17,0.1552180433440174
18,0.15264028797863385
19,0.1535625811018049
20,0.15292243236066444
21,0.14536024670591532
22,0.14870659056705568
23,0.15144693623286898
24,0.156468148494319
25,0.1563898045679303
26,0.1539921698896666
27,0.15406058076441478
28,0.1503187693747441
29,0.15063373415664608
30,0.1510017240354319
31,0.1500653555938447
32,0.14670393395621573
33,0.14358702807911383
34,0.13882276715917577
35,0.1376909577375644
36,0.1351565311263044
37,0.13724106139617964
38,0.13875374450275127
39,0.1396958717215447
40,0.1397671755171864
41,0.14314659102421234
42,0.1377099193514216
43,0.1460732606025576
44,0.14770694686836938
45,0.14298065339097157
46,0.14633144241096205
47,0.14723123245429026
48,0.1450319656182514
49,0.146731531111629
50,0.15055692043347854
51,0.1517214759919716
52,0.15316922439813008
53,0.1510571868948346
54,0.13743916293813202
55,0.13780834748813442
56,0.1391961997624852
57,0.1386297583480682
58,0.13850877601068673
59,0.1440335632363065
60,0.1452632117002856
61,0.14845769267050277
62,0.15551294591670822
63,0.15852529035095317
64,0.15630688872164006
65,0.15562558189500825
66,0.16714559718596583
67,0.16821466846198235
68,0.17035381336813388
69,0.16671327335847821
70,0.16405967789205364
71,0.16073653790068143
72,0.16408022743277434
73,0.1652636471621133
74,0.16389998975304848
75,0.16353995674717942
76,0.1604903225806452
77,0.15592220828105396
78,0.15308592677631086
79,0.15420050162656138
80,0.1577195701328726
81,0.1547577811866
82,0.15324830609804704
83,0.1527681317591031
84,0.1541566985645933
85,0.1546457680250784
86,0.15150923598740879
87,0.1497822013481615
88,0.15004003008321407
89,0.1491315680494994
90,0.14543069628631253
91,0.14705112338156895
92,0.1486466857115189
93,0.1506808980493191
94,0.15143882240188733
95,0.1582729105044106
96,0.1538521360431356
