,0
0,9.43
1,9.37
2,9.565
3,9.6525
4,10.06
5,10.8125
6,11.1275
7,10.9275
8,10.785
9,10.9175
10,11.0925
11,10.975
12,11.0925
13,11.16
14,11.05
15,10.9025
16,11.195
17,10.9625
18,11.3975
19,11.2175
20,11.0875
21,11.1325
22,11.155
23,10.885
24,10.6325
25,10.67
26,10.8075
27,10.66
28,10.72
29,10.94
30,10.65
31,10.2
32,10.2575
33,10.47
34,10.605
35,10.41
36,10.045
37,10.13
38,10.3325
39,10.1725
40,10.125
41,10.305
42,9.945
43,9.765
44,10.3125
45,10.705
46,10.1575
47,10.085
48,10.4725
49,10.1
50,10.155
51,10.24
52,10.0825
53,10.2125
54,10.505
55,10.1375
56,10.6625
57,11.0375
58,10.8325
59,11.055
60,10.8275
61,10.8125
62,11.0675
63,11.0975
64,11.5075
65,11.2875
66,11.0725
67,11.25
68,10.8625
69,11.6975
70,12.6975
71,13.27
72,13.175
73,13.375
74,13.35
75,13.195
76,12.8925
77,12.86
78,12.5825
79,12.93
80,12.6025
81,12.8525
82,12.7075
83,12.92
84,12.725
85,12.8525
86,13.3625
87,13.5775
88,13.6375
89,13.85
90,13.87
91,14.535
92,13.915
93,13.4075
94,13.4325
95,13.1525
96,13.435
97,14.1525
98,14.2025
99,14.1925
100,14.1825
101,13.5775
102,13.7675
103,13.98
104,13.945
105,13.84
106,13.905
107,13.5225
108,13.8
109,13.6575
110,14.06
111,14.6325
112,14.6075
113,15.1275
114,14.875
115,14.8625
116,14.33
117,14.82
118,14.315
119,14.2025
120,14.4875
121,14.6975
122,15.5675
123,15.72
124,15.15
125,15.1225
126,15.0
127,15.335
128,15.2525
129,15.3175
130,15.58
131,15.61
132,15.5775
133,15.6775
134,15.9475
135,15.53
136,15.7825
137,15.6
138,15.64
139,15.785
140,16.16
141,15.8675
142,15.4825
143,15.835
144,15.5625
145,15.15
146,14.9075
147,14.7175
148,14.955
149,14.95
150,14.9675
151,14.73
152,14.6275
153,14.73
154,14.755
155,15.14
156,15.73
157,15.59
158,15.57
159,15.87
160,15.43
161,15.4
162,15.46
163,14.89
164,14.5625
165,15.2025
166,15.4225
167,15.47
168,15.405
169,15.5825
170,15.8675
171,15.755
172,16.0675
173,16.325
174,16.995
175,16.8575
176,17.0025
177,17.1475
178,16.8175
179,17.0575
180,17.1375
181,17.6
182,17.315
183,17.7025
184,17.4725
185,16.8875
186,16.8375
187,16.55
188,17.04
189,16.685
190,16.9525
191,16.56
192,16.5275
193,17.0575
194,16.9375
195,16.8025
196,17.0525
197,17.0075
198,17.2525
199,17.075
200,17.5
201,17.5
202,17.2425
203,17.05
204,17.0
205,17.1575
206,17.86
207,17.75
208,17.9025
209,18.0075
210,18.2325
211,18.0275
212,17.99
213,18.2075
214,17.9725
215,17.855
216,18.0675
217,18.3375
218,17.8475
219,18.005
220,18.265
221,18.755
222,19.4075
223,19.595
224,19.45
225,19.4925
226,19.375
227,19.5425
228,19.6225
229,19.975
230,20.1425
231,20.025
232,19.695
233,19.9875
234,20.405
235,20.04
236,20.2575
237,20.565
238,20.5175
239,20.585
240,20.5
241,20.9325
242,21.0525
243,20.87
244,21.0125
245,21.3425
246,21.205
247,20.615
248,20.595
249,20.9
250,20.8475
251,21.125
252,21.25
253,21.17
254,21.2825
255,23.675
256,23.1225
257,22.87
258,23.0
259,23.7425
260,24.0225
261,24.5025
262,24.58
263,24.3625
264,24.1
265,23.625
266,22.4475
267,19.6475
268,23.0
269,22.91
270,23.3975
271,23.2025
272,23.325
273,22.745
274,22.2975
275,22.4725
276,21.75
277,22.4725
278,22.925
279,22.62
280,23.9175
281,24.4775
282,24.0
283,24.1475
284,24.53
285,25.0575
286,25.2725
287,24.74
288,24.3325
289,25.0275
290,24.56
291,22.56
292,21.145
293,21.075
294,21.4025
295,21.5875
296,21.8375
297,21.1975
298,20.105
299,19.6475
300,19.61
301,19.3825
302,19.2375
303,18.7475
304,20.035
305,21.0975
306,20.845
307,20.685
308,20.275
309,20.05
310,19.6075
311,20.5325
312,20.4475
313,20.92
314,20.945
315,20.66
316,21.1475
317,21.5525
318,21.8475
319,20.155
320,21.19
321,20.99
322,21.26
323,21.3775
324,21.0775
325,20.7325
326,21.1275
327,20.7325
328,20.8525
329,21.2
330,21.275
331,21.4575
332,21.5625
333,21.75
334,21.8575
335,22.1475
336,21.115
337,21.595
338,21.605
339,21.135
340,21.845
341,21.6525
342,21.695
343,21.3575
344,21.02
345,20.42
346,20.89
347,20.0125
348,20.575
349,20.4475
350,20.5875
351,20.4775
352,20.665
353,20.3
354,20.265
355,20.425
356,20.5425
357,20.465
358,20.07
359,19.6475
360,19.86
361,19.72
362,20.6975
363,20.105
364,19.5725
365,19.4175
366,17.875
367,17.5
368,17.6225
369,17.84
370,18.4925
371,18.14
372,18.44
373,18.2225
374,18.2725
375,18.64
376,17.34
377,17.7525
378,17.805
379,17.6375
380,17.51
381,17.635
382,14.985
383,13.23
384,13.5
385,14.1325
386,14.335
387,14.2075
388,14.9375
389,15.585
390,15.29
391,15.9125
392,15.8925
393,15.01
394,16.2275
395,16.8125
396,16.5425
397,16.4675
398,16.4575
399,16.3525
400,16.565
401,16.665
402,16.97
403,16.5475
404,16.1325
405,15.86
406,15.6175
407,15.845
408,15.495
409,15.01
410,14.925
411,15.045
412,14.855
413,15.5175
414,15.14
415,14.935
416,15.0
417,15.805
418,16.305
419,16.865
420,17.0375
421,17.375
422,16.84
423,17.0875
424,17.2525
425,17.0
426,16.63
427,16.3825
428,16.4375
429,16.7675
430,16.595
431,16.925
432,16.725
433,16.8175
434,16.875
435,17.0775
436,17.275
437,17.2675
438,16.76
439,16.4175
440,16.03
441,15.95
442,15.6925
443,15.32
444,15.34
445,15.3
446,15.7325
447,15.7175
448,15.9625
449,15.22
450,15.2375
451,15.6475
452,15.45
453,15.4075
454,15.675
455,15.7875
456,15.9825
457,16.195
458,16.3025
459,15.7675
460,16.3125
461,15.8775
462,16.1475
463,16.8825
464,16.7175
465,17.0725
466,17.265
467,18.3325
468,18.0675
469,17.86
470,18.0575
471,18.45
472,18.175
473,18.0875
474,18.7225
475,19.435
476,19.3325
477,19.4375
478,18.665
479,19.2075
480,19.125
481,19.525
482,19.815
483,19.905
484,19.88
485,19.75
486,19.645
487,19.75
488,19.8725
489,19.975
490,20.03
491,20.005
492,19.525
493,19.575
494,19.8
495,20.9725
496,21.1575
497,21.99
498,21.91
499,22.0075
500,22.035
501,22.21
502,22.5825
503,23.1725
504,23.1225
505,21.96
506,22.875
507,22.755
508,22.8125
509,22.75
510,22.565
511,22.7175
512,22.75
513,22.625
514,22.7475
515,22.6375
516,22.5625
517,22.625
518,22.6625
519,22.585
520,22.93
521,22.6375
522,22.6425
523,22.895
524,22.9125
525,22.9325
526,22.825
527,23.0
528,23.145
529,23.6125
530,23.7025
531,23.76
532,23.04
533,23.175
534,22.66
535,22.88
536,23.245
537,23.35
538,23.2925
539,23.25
540,23.5
541,23.5
542,23.3975
543,23.2425
544,23.3875
545,22.4725
546,22.09
547,21.7275
548,21.2475
549,20.6375
550,20.8625
551,20.745
552,20.8375
553,20.8575
554,20.55
555,20.3975
556,20.5225
557,20.475
558,20.625
559,20.5775
560,20.4875
561,20.575
562,20.19
563,20.49
564,19.9275
565,19.3425
566,18.8
567,19.28
568,19.4875
569,15.6975
570,15.715
571,15.04
572,15.565
573,15.7475
