,0
0,38.2576
1,39.1179
2,39.2627
3,38.8263
4,38.3699
5,37.6445
6,37.8157
7,37.832
8,37.9542
9,37.995
10,38.5084
11,38.5492
12,38.3536
13,38.6959
14,39.0056
15,38.704
16,39.1767
17,39.2256
18,39.6249
19,39.8776
20,40.1221
21,39.3886
22,39.7227
23,39.4538
24,38.7937
25,37.726
26,37.9216
27,38.2232
28,38.0602
29,38.4188
30,38.1335
31,38.1417
32,38.5166
33,38.5981
34,38.7937
35,38.7122
36,38.0357
37,37.995
38,38.2721
39,38.1417
40,37.5549
41,37.5304
42,37.506
43,37.4163
44,36.9762
45,37.506
46,37.0985
47,36.7399
48,36.9844
49,36.2672
50,36.1368
51,35.7456
52,35.1506
53,34.2052
54,35.5337
55,35.3951
56,35.118
57,36.3487
58,36.748
59,37.1963
60,37.2044
61,36.8214
62,36.7969
63,36.5035
64,36.911
65,37.074
66,37.1637
67,37.5279
68,37.2636
69,37.0901
70,37.3627
71,37.6849
72,37.751
73,37.7097
74,37.7262
75,37.7758
76,38.0153
77,38.1805
78,38.3375
79,38.2796
80,38.321
81,38.0979
82,38.3705
83,38.4366
84,38.7753
85,38.8001
86,38.6101
87,38.1062
88,37.9244
89,37.8749
90,37.0736
91,35.7436
92,35.8593
93,35.7932
94,35.0002
95,34.2485
96,34.6202
97,35.405
98,35.5867
99,36.1402
100,35.7519
101,35.3141
102,35.4958
103,35.8923
104,35.3637
105,35.4463
106,35.2728
107,34.3806
108,34.4715
109,34.4963
110,35.4215
111,35.5123
112,35.5536
113,35.8758
114,35.0745
115,35.1489
116,35.6858
117,36.4788
118,36.4293
119,37.0406
120,37.0653
121,37.1727
122,37.4453
123,37.5445
124,37.4618
125,36.8506
126,36.4375
127,36.578
128,37.1727
129,37.8666
130,38.5109
131,38.1227
132,38.1062
133,38.1144
134,37.8831
135,39.2296
136,39.0892
137,39.5129
138,39.5045
139,39.3704
140,39.5045
141,39.7392
142,40.0074
143,40.0158
144,39.8817
145,39.7979
146,40.2505
147,40.0242
148,40.2337
149,39.5296
150,39.2446
151,39.1692
152,38.3478
153,38.6663
154,38.3729
155,38.968
156,39.2446
157,39.7979
158,40.5355
159,40.6528
160,40.4768
161,40.3511
162,40.1248
163,39.5883
164,39.3033
165,39.3788
166,38.5825
167,39.2446
168,39.0686
169,39.1944
170,39.6721
171,40.175
172,39.8984
173,40.0158
174,39.9697
175,40.4014
176,40.4097
177,39.9068
178,39.6721
179,39.5715
180,39.5715
181,39.0854
182,38.6328
183,38.7501
184,39.7559
185,39.4123
186,39.2279
187,38.8675
188,38.6495
189,38.6411
190,38.8591
191,39.1776
192,37.4341
